Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet
Negative,0.571,1573391281006563329,0.57143486,0.32419527,0.10436985,"🇫🇷 FLASH | Selon Garen #Shnorhokian, l’ex porte-parole d’Eric #Zemmour, un « français de souche » est une personne « qui a plus de nom de sa famille sur un monument aux morts que sur les registres de la #CAF » 

(Déclaration) #Politique
https://t.co/4Zyh4FrOTN",2022-09-23 19:18:08
Negative,0.802,1573364070601920512,0.80208933,0.123231225,0.0746795,"🇺🇸 ⚖️ La #famille Trump, encore en bras de fer avec la Justice.

L'Etat de #New York assigne en justice la famille Trump pour #fraude fiscale : https://t.co/G7GgRiOLwp",2022-09-23 17:30:00
Negative,0.844,1573357423892504577,0.8442363,0.12564604,0.030117694,"🚨🎮 FLASH | Un jeune homme de 17 ans soupçonné d’avoir, entre autres, hacké et leaké les vidéos de #GTAVI, a été arrêté puis placé en garde à vue hier soir à #Londres. 

(@CityPolice / @MatthewKeysLive ) #RockstarGames https://t.co/g6h5BBKZbA",2022-09-23 17:03:36
Positive,0.629,1573338799031173120,0.042158905,0.32902828,0.6288129,"🇫🇷 FLASH | La ville de #BoulogneBillancourt organise ce samedi l’événement « L’animal en Ville » qui promeut le bien être des animaux en milieu urbain. 

(@Ville_BoulogneB) #AnimalEnVille https://t.co/GpWdfvzJGs",2022-09-23 15:49:35
Negative,0.713,1573330095212662785,0.71262676,0.2062743,0.081098825,"🇫🇷 FLASH | Le député #LFI Manuel #Bompard estime qu’ « une gifle n’est pas égale à un homme qui bat sa femme tous les jours ». 

(CNews) #ViolencesConjugales 

https://t.co/QJybL2iq9x",2022-09-23 15:15:00
Neutral,0.544,1573318774366752768,0.24500214,0.5440344,0.21096341,"🇺🇸 PEOPLE I Johnny #Depp est en couple avec Joelle #Rich, une de ses anciennes avocates. 
Elle l’avait représenté en 2020 lors de son procès pour diffamation contre le tabloïde #TheSun qui l'avait qualifié de ""frappeur de femmes"".

(TF1) #Amour https://t.co/N93ATiTLsQ",2022-09-23 14:30:01
Positive,0.569,1573307445610512384,0.017873144,0.41305733,0.5690695,"🇩🇪 FLASH I #Mercedes prévoit de sortir son premier #camion électrique en 2024. 
La marque d’automobiles allemande assure que son camion aura une capacité de 40 tonnes et une autonomie de 500 kilomètres. 

(SudOuest) #Écologie https://t.co/Ea8Tmz7s8C",2022-09-23 13:45:00
Neutral,0.489,1573293154345930753,0.38385832,0.48942545,0.12671612,"🇫🇷 INSOLITE I Un conducteur a été interpellé à #Lyon car il avait deux plaques d’immatriculation originales : une à l’avant où il y est écrit « Pousse toi » et une autre l’arrière avec écrit « Rattrape moi si tu peux ».

(20Minutes) #Provocation https://t.co/YVgNMcm2ws",2022-09-23 12:48:13
Neutral,0.673,1573254900103974914,0.016128572,0.6734671,0.3104043,"🇫🇷👻 FLASH I Depuis la semaine dernière, #Snapchat est disponible pour tous les utilisateurs sur PC directement (Chrome ou Edge). 

(@Snapchat) #SnapchatWeb https://t.co/IOBJluIFfQ",2022-09-23 10:16:12
Positive,0.375,1573237800643739651,0.25439486,0.3701812,0.37542403,"🇬🇧 FLASH | En voulant saluer le président ukrainien, Volodymyr #Zlensky, Boris #Johnson parle plutôt de « leadership inspirant » de Vladimir #Poutine. 

(Déclaration) #RussiaUkraineWar #Lapsus 
https://t.co/FO0obu4Drh",2022-09-23 09:08:15
Negative,0.698,1573221886464507904,0.69776946,0.20133162,0.10089888,"🇺🇸🇮🇷 FLASH | Une journaliste star de #CNN a refusé de porter le voile pour interviewer le président iranien à #NewYork. 
L’interview n’a finalement pas eu lieu. 

👉 La journaliste se défend en disant qu’à NewYork aucune loi ne l’oblige à porter le voile. 

(LeFigaro) #Iran https://t.co/eDwYqjab9W",2022-09-23 08:05:01
Negative,0.418,1573034396013109249,0.4182701,0.28626734,0.29546273,"🇫🇷🎓 Des visios, des visios et encore des visios ... les #étudiants disent « non ».

👉 Les #facs ne vont pas échapper aux conséquences de la #crise énergétique et envisagent de fermer cet hiver : https://t.co/t98tV86zN8",2022-09-22 19:40:00
Negative,0.914,1573031880961581056,0.9137752,0.060882844,0.025342004,"🇫🇷 Et si le téléphone de Delphine #Jubillar n’avait jamais quitté le domicile conjugal ? 

👉 Une nouvelle expertise téléphonique est parue aujourd’hui, ébranlant les acquis de l’#enquête judiciaire qui patine : https://t.co/mdPbeyIWOQ",2022-09-22 19:30:00
Negative,0.91,1573028228259893253,0.9095657,0.056897413,0.033536877,"🇫🇷 INSOLITE | Une fausse #médecin poursuivie en 2020 a utilisé une nouvelle fois de faux diplômes pour intégrer un master #Meef afin de devenir enseignante.

Une plainte a été déposée par l’Université de #Bourgogne.

(Le Parisien) #FaitsDivers",2022-09-22 19:15:29
Neutral,0.749,1572990356307812355,0.076184615,0.749435,0.17438038,"🇫🇷🎓 FLASH | Les épreuves écrites de #spécialité du baccalauréat se dérouleront les 20, 21 et 22 mars 2023.

👉 Pap #Ndiaye a déclaré que les épreuves seront sur un programme « resserré ». 

(Libération) #Bac2023 https://t.co/aGHES2noPg",2022-09-22 16:45:00
Negative,0.925,1572982806086500352,0.92487866,0.048918515,0.026202748,"🇫🇷 FLASH | Fabien #Roussel appelle la justice et le #gouvernement à se « mêler » de l’affaire Adrien #Quatennens. 

(@Cdanslair) #ViolencesFaitesAuxFemmes",2022-09-22 16:15:00
Negative,0.501,1572974140470235137,0.50086504,0.28337944,0.21575546,"🇫🇷🇶🇦 FLASH | « Moi, je ne me rendrais pas au #Qatar si j'étais chef d'État » a déclaré François #Hollande. 
Il explique sa position par les « conditions » de déroulement de cette compétition et de ses conséquences climatiques et humaines. 

(FranceInfo) #CoupeDuMonde2022",2022-09-22 15:40:34
Negative,0.9,1572919818986131457,0.90029836,0.07322944,0.026472174,"🇫🇷 FLASH | Une poutre en bois s’est dévissée et est tombée dans un amphithéâtre de l’#université Paris 3, manquant de peu une #étudiante.

La #rentrée a été repoussée au 3 octobre pour des questions de #sécurité.

(Actu) #France",2022-09-22 12:04:42
Negative,0.892,1572907362981224449,0.8922377,0.065380365,0.042381912,"🇫🇷 FLASH | Des #squatteurs ont laissé 100 000 euros de facture d’#eau à un retraité, propriétaire d'un immeuble de #SaintOuen, occupé depuis plus de 4 ans.
👉 #Véolia ne souhaite pas effacer la dette.

(Le Parisien) #logement",2022-09-22 11:15:13
Neutral,0.503,1572876722848014336,0.32420614,0.503086,0.17270781,"📱🍆 FLASH I #Instagram va mettre en place un outil détectant les éléments de #nudité, comme les pénis (« dick pick ») envoyés en messages privés, afin de les flouter. 

👉 L’utilisateur qui reçoit ces photos pourra choisir de les faire apparaître ou non.

(BFMTV) #Agression https://t.co/f1Nt7WsJU2",2022-09-22 09:13:28
Neutral,0.599,1572818119084613632,0.20169838,0.5993716,0.1989301,"🇫🇷💶 FLASH | Selon une étude du Crédit #Suisse, un français sur deux possède plus de 128.000€ de patrimoine, contre 82.500€ aux #EtatsUnis et moins de 55.000€ en #Allemagne.

(BFM) #Economie",2022-09-22 05:20:35
Positive,0.635,1572656748414091268,0.05386562,0.31079403,0.63534045,"🪐 PHOTO | La #Nasa a publié une nouvelle photo spectaculaire de la planète #Neptune prises grâce au télescope spatial #JamesWebb.

👉 C’est l’image la plus claire et détaillée jamais prise à ce jour. 

(NASA) #Espace https://t.co/1bN8eBxrfU",2022-09-21 18:39:22
Positive,0.575,1572649358910058496,0.11817894,0.30699703,0.57482404,"🇫🇷 Donner ses excréments, c’est maintenant possible !
👉 Des instituts #français réalisent des analyses pour prévenir l’arrivée de #maladies :
https://t.co/aMjrtu9oQ5",2022-09-21 18:10:00
Negative,0.659,1572645239080329216,0.65894556,0.23603821,0.10501622,"🇫🇷🥩 FLASH I D’après une étude #IFOP, les hommes amateurs de viande rouge sont plus susceptibles d’être sexistes.

(Le Parisien) #Sexisme",2022-09-21 17:53:37
Negative,0.929,1572633574452465664,0.92859054,0.040241126,0.0311683,"🇫🇷 L’#inflation, un fléau qui arrive jusque dans le bol de #céréales. Les produits phares du petit-déjeuner n’ont jamais été aussi élevés :

https://t.co/pYG2M1EqKv",2022-09-21 17:07:16
Negative,0.803,1572582669375852544,0.8034362,0.12918553,0.067378186,"🇫🇷🇷🇺 FLASH | L’ex-ambassadeur de #France en #Russie a affirmé que des politiques français, « d’un certain bord », ont reçu de l’argent de #Moscou pour financer leur parti. 
« (…) Ils venaient et ne repartaient pas les mains vides »

(LCI) #Corruption  
https://t.co/0LmI8BTNXI",2022-09-21 13:45:00
Negative,0.938,1572574341493325831,0.9381634,0.043513518,0.018323045,"🇫🇷 INSOLITE | Un homme a été incarcéré après avoir été arrêté sans permis pour la 19e fois. Sous #stupéfiants, il a pris la fuite à un contrôle de #Gendarmerie avec ses 2 enfants à bord avant de percuter 4 véhicules et de se cacher dans le faux-plafond de sa maison.

(VDN) #Fuite",2022-09-21 13:11:54
Neutral,0.839,1572566905424318466,0.057273258,0.8393084,0.10341835,🟠 Avez-vous activé les notifs pour @CerfiaFR ?,2022-09-21 12:42:21
Neutral,0.651,1572551222170886144,0.25622636,0.6509983,0.09277529,"🇫🇷🎮 FLASH | Des #PlayStation5 confisquées par la justice seront  mises aux enchères par l’#État le 4 et 5 octobre à #Lyon et #Marseille.

(BFMTV) #PS5 https://t.co/AwYLeR5aq0",2022-09-21 11:40:02
Negative,0.909,1572547253969068033,0.9092893,0.07641947,0.014291249,"🇦🇺 FLASH | Deux échouages de mammifères marins se sont produits à quelques heures d'intervalle en #Tasmanie (230 #dauphinspilotes et 14 #cachalots). Malheureusement la plupart sont morts.                 

(Le Matin) #Animaux🐬 https://t.co/OIXWgw5TM5",2022-09-21 11:24:16
Negative,0.701,1572540109874147332,0.70126235,0.21450661,0.08423109,"🇫🇷🇱🇾 FLASH I Bachir #Saleh, l’ancien directeur de cabinet Mouammar #Kadhafi, a confirmé que Nicolas #Sarkozy avait « personnellement sollicité »  l’ex-président de la #Libye pour financer sa campagne. 

(Médiapart) #Corruption https://t.co/8sJ9Vbul8k",2022-09-21 10:55:53
Negative,0.911,1572525551969243137,0.9114557,0.060559385,0.027984818,"🇮🇷 FLASH | Après la mort de Mahsa #Amini, à la suite de son arrestation par la police des #moeurs pour un #foulard « mal porté », de nombreuses femmes ont décidé de bruler leur voile pour protester contre le régime Iranien.

(LaProvence) #IranProtests
https://t.co/nsC5PqJqaW",2022-09-21 09:58:02
Negative,0.564,1572515014522687488,0.56423575,0.13971573,0.2960484,"🇫🇷 FLASH | Le gouvernement a annoncé vouloir mettre en place des mesures pour lutter contre l’#inceste et les violences #sexuelles sur mineurs. Il souhaiterait retirer l’autorité #parentale en cas de condamnation.

(Le Parisien) #violences",2022-09-21 09:16:10
Negative,0.475,1572511322050371584,0.47490585,0.30231002,0.22278406,"🇷🇺 INSOLITE | Après l'annonce de la mobilisation de la population russe pour la guerre en #Ukraine, le nombre de recherches ""comment se casser le bras"" est en hausse en #Russie.

(@andreivaitovich) #UkraineRussiaWar https://t.co/mAeJQgjvUV",2022-09-21 09:01:29
Neutral,0.698,1572496775600308226,0.046745207,0.6977921,0.25546277,"🇫🇷 FLASH | Le paiement de l’aide #inflation de 100€ pour les #étudiants boursiers et/ou bénéficiaires des APL se fera entre fin septembre et début octobre.

(Crous) #France",2022-09-21 08:03:41
Negative,0.652,1572486159787298819,0.65151006,0.21901208,0.12947787,"🚨🇷🇺 FLASH | «Si jamais les intérêts de la Russie sont menacés, nous utiliserons toutes les armes à notre disposition», a déclaré Vladimir #Poutine. 

(Discours) #Putin #UkraineRussiaWar #Ukraine",2022-09-21 07:21:30
Positive,0.391,1572478292040491010,0.27618963,0.33311844,0.39069197,"🚨🇷🇺 FLASH | Vladimir #Poutine a annoncé la « mobilisation partielle » de la population russe pour l’effort de guerre contre l’#Ukraine. 

(BFM) #Russie",2022-09-21 06:50:14
Negative,0.927,1572358632230223876,0.92726755,0.05420366,0.01852886,"🚨👾 FLASH I #Twitch va interdire la plupart des streams de #casino en ligne (#Stake, Roobet etc.), à la suite d’une forte pression de streameurs américains qui dénonçaient cette pratique.

(Officiel) #twitchstopgambling",2022-09-20 22:54:45
Positive,0.56,1572332797779660801,0.18034258,0.25971612,0.5599413,"🇺🇸♻️ FLASH | Dès 2027, en #Californie, il sera possible de laisser un corps se décomposer après la #mort, plutôt que de l’enterrer ou de l’incinérer. La méthode sera encadrée et se veut ""plus respectueuse de l'environnement"".

(BFMTV) #EtatsUnis",2022-09-20 21:12:06
Negative,0.888,1572323461598437384,0.887627,0.082368515,0.030004537,"🇫🇷 FLASH | Les #policiers de #Tarbes ont découvert un cadavre momifié alors qu’ils recherchaient un veau qui s’était échappé d’un abattoir. 

(Le Parisien) #FaitsDivers",2022-09-20 20:35:00
Negative,0.942,1572319686745853957,0.94159734,0.041528158,0.016874524,"🇫🇷 FLASH | À #Paris, une enseignante a été menacée de mort par le frère d’une élève après avoir voulu lui faire enlever son voile lors d’une sortie scolaire.                                   

(Le Parisien) #FaitsDivers",2022-09-20 20:20:00
Positive,0.561,1572315744037117952,0.03908134,0.4001088,0.5608098,"🇫🇷 FLASH | L’#université de #Strasbourg fermera pendant deux semaines pour faire des économies d’#énergie.

(Le Monde) #France",2022-09-20 20:04:20
Neutral,0.503,1572309620743340036,0.3440597,0.50255895,0.15338138,"🇫🇷 À la suite d’une main courante déposée contre lui par sa femme, Adrien #Quatennens se met en retrait de #LFI :

https://t.co/mWmTd3GWAx",2022-09-20 19:40:00
Negative,0.762,1572307104479731714,0.76160145,0.13442759,0.10397092,"🇺🇸 INSOLITE | La star d'#OnlyFans Valentina Bellucci se fait payer par des hommes pour évaluer la taille de leur pénis, et les aider à vaincre leur anxiété.

(NYPost) #Thérapie",2022-09-20 19:30:00
Neutral,0.616,1572303329476202501,0.1303901,0.6160551,0.25355482,"🇫🇷🇷🇺 FLASH | « Nous avons un choix simple à faire. Celui de la guerre ou de la paix », voici les propos d’Emmanuel #Macron lors de son discours à l’ONU. 

(Déclaration) #RussiaUkraineWar 
 https://t.co/lNOHBC1tpc",2022-09-20 19:15:00
Negative,0.888,1572299557613862912,0.8875669,0.0712844,0.04114867,"🇫🇷🪰 FLASH | « On est dans #KohLanta ou quoi ?», s’est indigné un lycéen d'Essonne qui a eu, à la cantine, un plat rempli de moucherons mort.
« On était tous dégoutés (…) certains ont tout mangé parce qu'ils n’ont pas fait attention ».

(LeParisien) #Miam
https://t.co/St4l6JDfmW",2022-09-20 19:00:01
Negative,0.623,1572295779502346240,0.6228775,0.18039869,0.1967238,"🇫🇷🏥 FLASH | La #pilule du lendemain va devenir gratuite et sans ordonnance pour les femmes de tout âge. Elle ne l’était que pour les femmes mineures jusqu’ici. Le dépistage des #IST sera également gratuit jusqu’à 26 ans pour toute personne.

(20 minutes) #Santé",2022-09-20 18:45:00
Negative,0.914,1572292005048115202,0.91385865,0.066050515,0.020090757,"🇫🇷🇷🇺 FLASH | La #Russie qualifie « d’inacceptable » les livraisons d’armes de la #France à l’#Ukraine. 

(France24) #RussiaUkraineWar",2022-09-20 18:30:00
Neutral,0.556,1572287762652438529,0.10924618,0.55618775,0.3345661,"🇫🇷📲 FLASH I Ce lundi soir au Théâtre du Châtelet avait lieu les #ForYouAwards, les 1ers « Oscars des influenceurs », qui récompensent les créateurs de contenus sur Tiktok notamment.

👉 Benoit Chevalier, Cassandra Cano, ou encore Mr. Astuces ont été récompensés.

(LP) #Tiktok https://t.co/6SlHyHzt7N",2022-09-20 18:13:08
Neutral,0.588,1572286817227141130,0.094596274,0.5884018,0.3170019,"RT @CerfiaFoot: 🚨 Kheira Hamraoui réintègre le groupe du PSG ! 

(@RMCsport) https://t.co/6Iug6LczRg",2022-09-20 18:09:23
Negative,0.54,1572284459478491136,0.53998876,0.3486353,0.11137591,"🇫🇷 FLASH | Mathilde #Panot, présidente du groupe #LFI à l’Assemblée nationale, a annulé son interview demain, chez #Quotidien, pour des « raisons d’ordre personnel ». 

(Quotidien) #Politique",2022-09-20 18:00:01
Negative,0.839,1572280679466815488,0.8385875,0.085065536,0.07634689,"🇫🇷🇷🇺 FLASH | « C’est une parodie [...], si ce n’était pas tragique nous pourrions en rire, c’est une provocation, du cynisme » voilà les mots d’E.#Macron au sujet de la volonté de la #Russie d’organiser un référendum d’annexion en #Ukraine.

(BFMTV) #War
https://t.co/xumhCTaba3",2022-09-20 17:45:00
Negative,0.927,1572273130021822466,0.92722446,0.04998853,0.022787029,"🇫🇷🇹🇷 FLASH | Après avoir été interpellé avec 448 kg de #cannabis, un #Turc a été condamné à 4 ans de prison ferme par le tribunal correctionnel de #Narbonne. 
S’ajoute à cette peine, une interdiction définitive de territoire et une amende de 780.000€

(20Minutes) #Drogue",2022-09-20 17:15:00
